sous_chapitre,theme,indicateur,reg,date_lib,date,valeur,type,nom_region
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,94,2025-S46,2025-11-10,1,Catégorielle,Corse
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,01,2025-S47,2025-11-17,1,Catégorielle,Guadeloupe
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2025-S47,2025-11-17,1,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2025-S47,2025-11-17,1,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,32,2025-S47,2025-11-17,2,Catégorielle,Hauts-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,44,2025-S47,2025-11-17,2,Catégorielle,Grand Est
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,52,2025-S47,2025-11-17,3,Catégorielle,Pays de la Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2025-S48,2025-11-24,1,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,27,2025-S48,2025-11-24,3,Catégorielle,Bourgogne-Franche-Comté
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,32,2025-S48,2025-11-24,3,Catégorielle,Hauts-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,44,2025-S48,2025-11-24,3,Catégorielle,Grand Est
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2025-S48,2025-11-24,3,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,01,2025-S49,2025-12-01,3,Catégorielle,Guadeloupe
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2025-S49,2025-12-01,1,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,24,2025-S49,2025-12-01,3,Catégorielle,Centre-Val de Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,44,2025-S49,2025-12-01,3,Catégorielle,Grand Est
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,53,2025-S49,2025-12-01,3,Catégorielle,Bretagne
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,84,2025-S49,2025-12-01,3,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2025-S49,2025-12-01,3,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,94,2025-S49,2025-12-01,2,Catégorielle,Corse
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,01,2025-S50,2025-12-08,3,Catégorielle,Guadeloupe
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,75,2025-S50,2025-12-08,3,Catégorielle,Nouvelle-Aquitaine
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,84,2025-S50,2025-12-08,3,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2025-S50,2025-12-08,3,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,01,2025-S51,2025-12-15,3,Catégorielle,Guadeloupe
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2025-S51,2025-12-15,3,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,04,2025-S51,2025-12-15,2,Catégorielle,La Réunion
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,44,2025-S51,2025-12-15,3,Catégorielle,Grand Est
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2025-S51,2025-12-15,3,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2025-S51,2025-12-15,3,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,01,2025-S52,2025-12-22,3,Catégorielle,Guadeloupe
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2025-S52,2025-12-22,3,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2025-S52,2025-12-22,1,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,04,2025-S52,2025-12-22,2,Catégorielle,La Réunion
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2025-S52,2025-12-22,2,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,11,2025-S52,2025-12-22,3,Catégorielle,Île-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,44,2025-S52,2025-12-22,3,Catégorielle,Grand Est
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2026-S01,2025-12-29,3,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,04,2026-S01,2025-12-29,2,Catégorielle,La Réunion
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,11,2026-S01,2025-12-29,4,Catégorielle,Île-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,27,2026-S01,2025-12-29,3,Catégorielle,Bourgogne-Franche-Comté
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,28,2026-S01,2025-12-29,3,Catégorielle,Normandie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,52,2026-S01,2025-12-29,3,Catégorielle,Pays de la Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2026-S01,2025-12-29,3,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2026-S02,2026-01-05,2,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,11,2026-S02,2026-01-05,1,Catégorielle,Île-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2026-S02,2026-01-05,4,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,84,2026-S02,2026-01-05,3,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,94,2026-S02,2026-01-05,4,Catégorielle,Corse
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,01,2026-S03,2026-01-12,3,Catégorielle,Guadeloupe
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,11,2026-S03,2026-01-12,1,Catégorielle,Île-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,44,2026-S03,2026-01-12,4,Catégorielle,Grand Est
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,53,2026-S03,2026-01-12,1,Catégorielle,Bretagne
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,84,2026-S03,2026-01-12,4,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2026-S03,2026-01-12,4,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,11,2026-S04,2026-01-19,1,Catégorielle,Île-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,24,2026-S04,2026-01-19,4,Catégorielle,Centre-Val de Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,28,2026-S04,2026-01-19,1,Catégorielle,Normandie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,44,2026-S04,2026-01-19,4,Catégorielle,Grand Est
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2026-S04,2026-01-19,4,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2026-S04,2026-01-19,4,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,94,2026-S04,2026-01-19,4,Catégorielle,Corse
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,01,2026-S05,2026-01-26,4,Catégorielle,Guadeloupe
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2026-S05,2026-01-26,3,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2026-S05,2026-01-26,1,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2026-S05,2026-01-26,3,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,11,2026-S05,2026-01-26,1,Catégorielle,Île-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,27,2026-S05,2026-01-26,4,Catégorielle,Bourgogne-Franche-Comté
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,32,2026-S05,2026-01-26,1,Catégorielle,Hauts-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,53,2026-S05,2026-01-26,1,Catégorielle,Bretagne
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,75,2026-S05,2026-01-26,4,Catégorielle,Nouvelle-Aquitaine
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2026-S06,2026-02-02,3,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2026-S06,2026-02-02,3,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,32,2026-S06,2026-02-02,1,Catégorielle,Hauts-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,53,2026-S06,2026-02-02,1,Catégorielle,Bretagne
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,75,2026-S06,2026-02-02,4,Catégorielle,Nouvelle-Aquitaine
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,04,2026-S07,2026-02-09,1,Catégorielle,La Réunion
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,11,2026-S07,2026-02-09,1,Catégorielle,Île-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,27,2026-S07,2026-02-09,4,Catégorielle,Bourgogne-Franche-Comté
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,32,2026-S07,2026-02-09,1,Catégorielle,Hauts-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,94,2026-S07,2026-02-09,4,Catégorielle,Corse
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,01,2026-S08,2026-02-16,4,Catégorielle,Guadeloupe
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2026-S08,2026-02-16,1,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2026-S08,2026-02-16,3,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,27,2026-S08,2026-02-16,1,Catégorielle,Bourgogne-Franche-Comté
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2026-S09,2026-02-23,4,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2026-S09,2026-02-23,1,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2026-S09,2026-02-23,3,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,28,2026-S09,2026-02-23,1,Catégorielle,Normandie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,44,2026-S09,2026-02-23,1,Catégorielle,Grand Est
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,52,2026-S09,2026-02-23,1,Catégorielle,Pays de la Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,75,2026-S09,2026-02-23,4,Catégorielle,Nouvelle-Aquitaine
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2026-S09,2026-02-23,4,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,84,2026-S09,2026-02-23,1,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2026-S09,2026-02-23,4,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2026-S10,2026-03-02,1,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2026-S10,2026-03-02,3,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,11,2026-S10,2026-03-02,1,Catégorielle,Île-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,32,2026-S10,2026-03-02,1,Catégorielle,Hauts-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,75,2026-S10,2026-03-02,1,Catégorielle,Nouvelle-Aquitaine
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2026-S10,2026-03-02,1,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,01,2026-S11,2026-03-09,1,Catégorielle,Guadeloupe
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,24,2026-S11,2026-03-09,1,Catégorielle,Centre-Val de Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,28,2026-S11,2026-03-09,1,Catégorielle,Normandie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,44,2026-S11,2026-03-09,1,Catégorielle,Grand Est
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,52,2026-S11,2026-03-09,1,Catégorielle,Pays de la Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2026-S11,2026-03-09,1,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,84,2026-S11,2026-03-09,1,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2026-S11,2026-03-09,1,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2026-S12,2026-03-16,1,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,24,2026-S12,2026-03-16,1,Catégorielle,Centre-Val de Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,53,2026-S12,2026-03-16,1,Catégorielle,Bretagne
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2026-S12,2026-03-16,1,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,93,2026-S12,2026-03-16,1,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,06,2026-S13,2026-03-23,3,Catégorielle,Mayotte
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,75,2026-S13,2026-03-23,1,Catégorielle,Nouvelle-Aquitaine
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2026-S13,2026-03-23,1,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2026-S14,2026-03-30,1,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2026-S14,2026-03-30,1,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,27,2026-S14,2026-03-30,1,Catégorielle,Bourgogne-Franche-Comté
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,52,2026-S14,2026-03-30,1,Catégorielle,Pays de la Loire
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,02,2026-S15,2026-04-06,1,Catégorielle,Martinique
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,04,2026-S15,2026-04-06,1,Catégorielle,La Réunion
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,32,2026-S15,2026-04-06,1,Catégorielle,Hauts-de-France
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,44,2026-S15,2026-04-06,1,Catégorielle,Grand Est
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,76,2026-S15,2026-04-06,1,Catégorielle,Occitanie
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,03,2026-S16,2026-04-13,1,Catégorielle,Guyane
Épidémies Hivernales,Bronchiolite,Niveau d'alerte épidémique,28,2026-S16,2026-04-13,1,Catégorielle,Normandie
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,24,2023-S39,2023-09-25,1,Catégorielle,Centre-Val de Loire
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,27,2023-S39,2023-09-25,1,Catégorielle,Bourgogne-Franche-Comté
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,28,2023-S39,2023-09-25,1,Catégorielle,Normandie
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,32,2023-S39,2023-09-25,1,Catégorielle,Hauts-de-France
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,76,2023-S39,2023-09-25,1,Catégorielle,Occitanie
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,94,2023-S39,2023-09-25,1,Catégorielle,Corse
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,01,2023-S40,2023-10-02,1,Catégorielle,Guadeloupe
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,03,2023-S40,2023-10-02,1,Catégorielle,Guyane
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,08,2023-S40,2023-10-02,1,Catégorielle,
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,11,2023-S40,2023-10-02,1,Catégorielle,Île-de-France
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,28,2023-S40,2023-10-02,1,Catégorielle,Normandie
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,76,2023-S40,2023-10-02,1,Catégorielle,Occitanie
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,08,2023-S41,2023-10-09,1,Catégorielle,
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,24,2023-S41,2023-10-09,1,Catégorielle,Centre-Val de Loire
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,32,2023-S41,2023-10-09,1,Catégorielle,Hauts-de-France
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,44,2023-S41,2023-10-09,1,Catégorielle,Grand Est
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,52,2023-S41,2023-10-09,1,Catégorielle,Pays de la Loire
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,84,2023-S41,2023-10-09,1,Catégorielle,Auvergne-Rhône-Alpes
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,93,2023-S41,2023-10-09,1,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,11,2023-S42,2023-10-16,1,Catégorielle,Île-de-France
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,27,2023-S42,2023-10-16,1,Catégorielle,Bourgogne-Franche-Comté
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,28,2023-S42,2023-10-16,1,Catégorielle,Normandie
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,93,2023-S42,2023-10-16,1,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,01,2023-S43,2023-10-23,1,Catégorielle,Guadeloupe
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,06,2023-S43,2023-10-23,2,Catégorielle,Mayotte
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,07,2023-S43,2023-10-23,1,Catégorielle,
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,08,2023-S43,2023-10-23,1,Catégorielle,
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,27,2023-S43,2023-10-23,1,Catégorielle,Bourgogne-Franche-Comté
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,28,2023-S43,2023-10-23,1,Catégorielle,Normandie
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,93,2023-S43,2023-10-23,1,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,94,2023-S43,2023-10-23,1,Catégorielle,Corse
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,01,2023-S44,2023-10-30,1,Catégorielle,Guadeloupe
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,03,2023-S44,2023-10-30,1,Catégorielle,Guyane
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,06,2023-S44,2023-10-30,3,Catégorielle,Mayotte
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,32,2023-S44,2023-10-30,1,Catégorielle,Hauts-de-France
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,52,2023-S44,2023-10-30,1,Catégorielle,Pays de la Loire
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,53,2023-S44,2023-10-30,1,Catégorielle,Bretagne
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,94,2023-S44,2023-10-30,1,Catégorielle,Corse
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,32,2023-S45,2023-11-06,1,Catégorielle,Hauts-de-France
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,53,2023-S45,2023-11-06,1,Catégorielle,Bretagne
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,93,2023-S45,2023-11-06,1,Catégorielle,Provence-Alpes-Côte d'Azur
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,94,2023-S45,2023-11-06,1,Catégorielle,Corse
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,04,2023-S46,2023-11-13,4,Catégorielle,La Réunion
Épidémies Hivernales,Grippe,Niveau d'alerte épidémique,06,2023-S46,2023-11-13,3,Catégorielle,Mayotte
